1058043187466027064,299912085,News,Erster ÖBB-Containerzug nach China unterwegs,Stefan Hofer,574,299906704
1072926864034488724,297215187,News,"Jüngste Mandatarin Claudia Plakolm studiert noch fertig älteste Irmgard Griss will ""Gouvernante"" sein",Raffaela Lindorfer,574,299913879
1072926864034488724,299913879,News,Python erwürgte thailändischen Besitzer,,574,299930032
1072926864034488724,299930032,News,Google steigt bei Wiener IT-Firma ein,Stefan Hofer,574,299939900
1072926864034488724,285081076,News,Was bedeutet schlichtes Miteigentum?,Ursula Horvath,574,299931241
